datetime,text
2021-07-07 18:41:00+00:00,@PMOIndia WHY SR CITIZENS SHUD PAY GST ON BASIC SERVICES?  IN YOUTH HE HAS PAID ALL TAXES. GOvt SHUD PLAN SOME RELIEF FOR NEEDY SENIOR CITIZENS ON GST RATES  FOR SERVICES. . PLS DON'T REDUCE INTEREST RATES AND REDUCE THEIR INCOME. PLS HELP SR CITIZENS FIRST
2021-07-07 19:09:00+00:00,Super excited to know that @PMOIndia @narendramodi Ji will take care of Science and Technology ministry in India. Serious efforts should be made to support genomics industry. Please reduce GST rates on genomics services. @kvijayraghavan
2021-07-07 20:15:00+00:00,Health Insurance Possible even at Age 70. The Tax is only Payable only if Income os Taxable  If need Health Insurance for Age 70+  its Available can get touch  #Mumbai
2021-07-08 01:49:00+00:00,"@nsitharaman please reduce the petrol price or personal tax i.e. income tax, you are not realising DA promise to do so in July. How much money you want to collect from salary class. Please mafam"
2021-07-08 02:06:00+00:00,The best budget gaming laptop
2021-07-08 03:08:00+00:00,"NON SENSITIVE GOVTS Instead of blaming central govt, if any sensitivity is left with opposition led state govts, they should freeze VAT on petroleum products upto amount shown in budgets.They should not enjoy at cost of common man. DNA of politicians is same."
2021-07-08 03:41:00+00:00,Plan your event with us. Login bhojancatering.com & coustomise your menu according to your budget
2021-07-08 04:08:00+00:00,Good Morning ☕ If you need LIC life insurance with the benefits of income tax under section 80C and Maturity and Claim under section 10(10D). Then Contact me.
2021-07-08 04:10:00+00:00,"1)We have a bleak future if we  still do not bring in black money stashed abroad. Even all those arrested for unaccounted money & cheating income tax are out galvonating . Still the king pins are out on bail hoodwinking the public, Govt &  Judiciary -Hopes on till BJP in power-2)"
2021-07-08 04:18:00+00:00,Agreed. We pay income tax to protect our doctors and nurses not politicians.
2021-07-08 04:49:00+00:00,"Felicitation of New Principal Chief Commissioner of Income Tax Gujarat, Shri Ravindra Kumar by the  Office Bearers of CHARTERED ACCOUNTANTS ASSOCIATION, AHMEDABAD,  today on 07-07-2021. @ Income Tax Department - India https://www.instagram.com/p/CRDap1VMkkv/?utm_medium=twitter"
2021-07-08 05:38:00+00:00,Tea time budget is just 8 CR per year. #bangaru_telangana @TeenmarMallanna @v6velugu #Telangana  Telangana prajala sommu ni neat ga karchu chestunna #trs_government  Good information by Good Governance Forum.
2021-07-08 05:51:00+00:00,All modern amenities available in very low budget in #Kalyan west #1BHK #Apartment #Flat #ForSale #Thane #Residential #Property prpt.in/P94548929
2021-07-08 06:44:00+00:00,"No, The Health Minister need not be a doctor or have impeccable English. He should have good leadership in Pandemic. Should listen to experts from field. Should take brave decisions. Should address Public. Should be able to negotiate greater chunk of budget for health. Can he?"
2021-07-08 08:18:00+00:00,"Best wishes Madam ji and we had very good session interaction Mumbai economic forum, budget session. Regards, Dr. Manish Dhote Patil  Convenor Economic Front Maharashtra"
2021-07-08 08:31:00+00:00,How you are saying?  If they sleep will trains run?  Bsnl works?  Power supply available?  Yes some people will be there who sees their personal interest. But Many are working sincerely. Also they are the one pays Tax properly on their income without fail
2021-07-08 08:46:00+00:00,Asset Monetization will enable investment led growth~ says our Co-Founder Sri @bbagrecha in an exclusive conversation with @BureaucratsInd.  Read his views on different aspects of Indian #economy 👇 https://bit.ly/3dWCAbL #highways #thursdayvibes
2021-07-08 08:51:00+00:00,"I'm very heavily referencing @KamuiCosplay 's books when it comes to actually working with the foam, hence I went ahead and got some new tools I used to just borrow. These are Ingco brand, which is quite budget ($29.90 for a heat gun that goes to 560C!)"
2021-07-08 09:00:00+00:00,"Where to get the finest quality food, in budget ? Now the wait is over & Order at divinegroceries.in to get all product on Bumper Sale without comprimising with quality.  #ad #shopping #grocery #Trending #twitter #TwitterIndia #India #sale #onlinedelivery #food #ecommerce"
2021-07-08 10:12:00+00:00,"Guys, filled up a full tank in one shot. Expecting income tax notice soon."
2021-07-08 11:15:00+00:00,@Infosys have spoiled the well working income tax site. Lots of frustration
2021-07-08 11:16:00+00:00,Our selection team provides you with a hands-on response to your order ensuring the best prices in a cost-effective solution to your catering budget capped with a timely delivery. #provisions #marinesupplies
2021-07-08 11:29:00+00:00,GST and Income Tax ... Two remarkable project of Infosys 😂😂😂😂😂😂😂
2021-07-08 11:32:00+00:00,Good example GST and Income Tax 😂😂😂
2021-07-08 12:17:00+00:00,Its not a internet problem its might be a new income tax site server problem.  Taking time in to log in page is more than income tax return filing.  Still how long days this issues will continue.  @FinMinIndia @IncomeTaxIndia @Infosys @nsitharaman
2021-07-08 12:25:00+00:00,#HrithikRoshan and #DeepikPadukone's #Fighter will be India's first high octane aerial action franchise film. It will be a high octane cinematic spectacle. The film will involve latest technology and locations around the world.! Budget -250Crs~ !
2021-07-08 12:33:00+00:00,"All rail ministers under modi govt were so good.  @sureshpprabhu did well in eliminating deaths through rail accidents, grievance system through twitter and  rail budget is a history now. He also brought accrual A/c concept.  @PiyushGoyal worked a lot in bringing tech solutions."
2021-07-08 13:13:00+00:00,PM & KKM could possibly work on: 1. Make all private-sector doctors join forces to strengthen the Malaysian Healthcare System by giving private doctors who involve two years free income tax  and private hospital two years tax-free as incentive to be part of the COVID care team💪
2021-07-08 13:17:00+00:00,You & KKM could possibly work on: 1. Make all private-sector doctors join forces to strengthen the Malaysian Healthcare System by giving all doctors who involve two years free income tax  and private hospital two years tax-free as incentive to be part of the COVID care team; 💪💪
2021-07-08 13:30:00+00:00,@DrJitendraSingh congratulations for taking over pension dept.Pensions r not d income of d pensioner it is an deferred pay form16 is invalid Abolish tax on pensions for pensioners
2021-07-08 14:07:00+00:00,Why will Mi tweet about charging on a budget Redmi phone?
2021-07-08 15:36:00+00:00,"sir we appreciate your Green Pakistan and Healthy but bicycle is environmental friendly for excersise and poor people and children transport ,unfortunately this budget impose 17% sale and its duty heighest 35% all tax implement are 78%, pls sir need your attention"
2021-07-08 16:42:00+00:00,"BUDGET PRICE , CHARMING VILLA #ForSale at #Vadavalli--Vinayagam--(45 L) #2Bedroom #IndependentHouse #Coimbatore #Residential #Property prpt.in/P57620841"
2021-07-08 16:43:00+00:00,"EXCELLENTLY DESIGNED , MEDIUM BUDGET BUNGALOW #ForSale at #Vadavalli #3Bedroom #IndependentHouse #Coimbatore #Residential #Property prpt.in/P95001017"
2021-07-08 16:59:00+00:00,If you are talking about budget phone maybe it's true. But give me one example when a year old oneplus flagship is expensive than newly launched samsung flagship. They are also same tier right?
2021-07-08 17:52:00+00:00,@HardeepSPuri Wishing u good luck on ur new role. But keep in mind @dpradhanbjp destroyed the middle class with his mindless petrol ⛽️ hikes & if @BJP4India needs to be back in Power in 2024 its all in ur hands& @nsitharaman by reducing fuel price & relief on Income tax fr people
2021-07-08 18:21:00+00:00,In just the past few days we as a nation celebrated billions in subsides to higher income earners  in the form of lower taxes on vehicles and shamed subsides on public transit projects primarily for the lowest in our class structure.
2021-07-08 18:40:00+00:00,"""India is in one of its best super cycles"" and a huge multiplier effect to Indian economy is likely to play out with many structural changes."
2021-07-08 20:10:00+00:00,"""The petrol and diesel prices have been hiked 35 times in the last two months causing humongous discomfort to citizens throughout the country."" Tap to read more. @abhaychawla13 #COVID19 #IndianEconomy #FuelPriceHike #CovidIndia https://priyasmita1999.medium.com/mixed-signals-of-a-confused-economy-792abdbb1ce6"
2021-07-08 21:21:00+00:00,ALERT. Post budget increase in prices of consumer goods & utilities has just started. UNDP's report showed Pakistan's corporate sector receives annual subsidy worth Rs. 724 billion. Total costs of privileges to elites amount to Rs. 2.66 trillion. Poor to pay to make rich richer
2021-07-08 23:20:00+00:00,"Yes sir 👌 new cabinet with active young people and 11intellegent  Women empowerment,many of members are professional .vide Drs, lawyers and. Political parliament excellent work experience holder's for more than three decades will give Indian economy boost and Josh.,"
2021-07-09 00:38:00+00:00,Contact us: 9941269019 Visit: https://www.phoenixtax.in/iso-certification-in-chennai/ #iso #isocertificate #isoregistration #isolicence #taxconsultantsinchennai #chennaitaxconsultant #chennaitaxagents #businessowners #businessman #income #incometax #incometaxfiling #incometaxfilingindia #incometaxindia
2021-07-09 01:10:00+00:00,"When you give contract for new income tax portal to L1 bidder the quality of service are also L1   Such a big contract, surprised there is no mechanism to ensure quality or accountability @nsitharaman ?   RTI by @CAPallaav"
2021-07-09 01:50:00+00:00,"Having been exposed to many foreign low budget CG animated movies, I can say that such films are very common overseas. On average, they cost around $20-30m, sometimes even smaller.  And yes, a good amount of them are way better than... Whatever garbage Arctic Dogs is."
2021-07-09 02:14:00+00:00,All Indians: Bring petrol and diesel price under GST chng.it/TBw26zhg via @ChangeOrg_India
2021-07-09 02:31:00+00:00,"RT✔️ Much needed. He predicted fall in GDP after demonetisation it happened,country couldnt recover.GST failures. He Adviced PM not to play VENDATTA politics so country's jails are full w/o trials or Arrested on false cases. He gave 5 points to handle CORONA to wake up Govt"
2021-07-09 03:44:00+00:00,Budget friendly room at #HSR Layout Call us to know more.  #hsrlayout #Bangalorecorporates #hsrlayoutsector2 #hsrlayoutswag #couple #Couplegoal #couples #Hotelroom #travelphotography #kormangala #Bangaloreunlock #roomdecor #hotelinbangalore #sarjapur #weekend #weekendmood
2021-07-09 04:00:00+00:00,Can't we go back to the days when one plus was budget friendly yet the best in the market ?😭😭
2021-07-09 04:54:00+00:00,"Subject Request letter for road construction Sir,  It is a humble request that we are residents of fatehpure pundri Kaithal But this street was never constructed citing budget constraints. Due to the unpaved road, we have to face many problems. @cmohry @Dchautala @mlkhattar"
2021-07-09 05:03:00+00:00,"start to noticed them there last year right after the 1st lockdown as it's part of my 🏃🏽‍♂️loop. used to buy some of them☕️ but now they're just too many for my budget. on a weekday at 12nn i could count >💯 people waiting for free food from restaurants, i was told.😕"
2021-07-09 05:06:00+00:00,Bro suggest me a good budget drone
2021-07-09 05:07:00+00:00,Bamboo chick Blinds for every budget - Roller Blinds for Home/Office  On site installation service for your home & office. 15+ years of experience in the domain. Durable and... #Smschickmakersindia #smschickmakers https://www.instagram.com/p/CRGBhLTLSiV/?utm_medium=twitter
2021-07-09 05:26:00+00:00,I'm at Budget Car Rental in Riyadh https://www.swarmapp.com/c/gXhFfDEAI4v
2021-07-09 05:28:00+00:00,"Where is @mybmc utilized 33 cr budget ? if they can't resolve citizen's problems and provide, than don't collect tax from citizens. Where is the local corporator,? what he is doing? why we elect him/her for keeping citizens in trouble? Who is responsible for this ?"
2021-07-09 05:42:00+00:00,@GST_Council @Infosys_GSTN   How long you will take for process the GST PCT-01??
2021-07-09 05:48:00+00:00,Whether income tax return can b filed??? There is error something went wrong???@IncomeTaxIndia
2021-07-09 06:58:00+00:00,Our MNA & MPAs are out of the screen nad they don't raise their voice and plan anything in budgets. So being a local we have to do it with each other support. We are looking ahead for Tariq Sb's future. He has charisma to do good for locals and Sindh & Pakistan as well.
2021-07-09 07:14:00+00:00,Help @SonuSood #sonusoodfoundation
2021-07-09 07:17:00+00:00,"They have pan and gst no. Too,  Which was published before 3 days on Twitter.  Or maje ki baat hai ki Kisi ne usmai se pan utha ke, 3 se 4 baar wrong password laga k Unka hi account lock kar diya.  😛😜🤣"
2021-07-09 07:45:00+00:00,Sports quota jobs  Mumbai Income Tax office has taken out this sports quota recruitment advertisement... Please circulate.  @ninansusan @sushant_says @sukant9993 @swati_gs @SuyashNJadhav kindly amplify.
2021-07-09 08:00:00+00:00,"Tell me what other sources of income we have? Limited revenue through agriculture being a Himalayan state. We don't have mining for minerals, metals. No big corporates in the state. Just tourism and hydro-projects apart from other source of revenues through taxes."
2021-07-09 08:29:00+00:00,Always amazed dengan  ID & Landscape  punya presentation..   Sadly.. kita xde extra budget.. design je la to the minimum selagi boleh.  Kan dah ada budget. Please design to the budget…
2021-07-09 08:51:00+00:00,@IncomeTaxIndia I'm tired of telling my clients that income tax portal is not working properly. If our lives weren't already a mess.
2021-07-09 08:59:00+00:00,Income tax portal 2.0 😭😭😭😭
2021-07-09 09:06:00+00:00,"Today during Budget session of West Bengal Assembly, I had the opportunity to discuss matters related to women and children for 20 minutes. @BJP4Bengal @smritiirani"
2021-07-09 09:16:00+00:00,Can @reliancejio @JioCare explain where is the plus GST mentioned anywhere in this flyer? It's after installation of the device when you recharge then only you can see that 18% additional gst is applied on all packages. Absolutely pathetic service. Never expected.
2021-07-09 09:37:00+00:00,"PANAJI: A day after State government made first arrest of the GST defaulter, the Chief Minister Dr Pramod Sawant said that several defaulters approach political leaders seeking relaxation from payment or to evade action. #goa #goan #indianews #goannews #goanewsdaily #kevreports"
2021-07-09 09:44:00+00:00,@TheOfficialSBI  The call came Sir Just talked for the GST number we told that the cell is our my sale 30 lakh and stock is our 9 lakh we do not need GST number our account says
2021-07-09 10:15:00+00:00,"Watch videos by Tomorrow's Filmmakers, DSLRguide and Indie Mogul videos on lighting on a budget"
2021-07-09 10:54:00+00:00,"Income Tax Department conducts searches in Hyderabad  The search operation led to the detection of artificial loss of approximately Rs. 1,200 crore, which is to be taxed in the hands of the respective assessees.  @FinMinIndia   Read: https://pib.gov.in/PressReleasePage.aspx?PRID=1734193"
2021-07-09 11:01:00+00:00,"@mybmcSWM @mybmcWardGN @mybmc @mumbaimatterz Free of cost ,rent free, tax free . Space provided by BMC to Hawkers to keep furniture..no property tax,no income tax,no sewage disposal charge,no trade refuse..all free.."
2021-07-09 11:22:00+00:00,"@JM_Scindia am a Sr ctzn awaiting refund from spice jet since 18 months due to cancellation on a/c of Covid. PNR:M4GRMB airlines not refunding. Request you to prevail upon spice jet to refund money,will help in my monthly budget of medicines/home care. Let good deed commence"
2021-07-09 11:23:00+00:00,My first budget custom keyboard❤️ (looks good tho🥺)
2021-07-09 11:59:00+00:00,"@nsitharaman Dear Madam, we are running Market Reserach business. Our GST no 07AALCM6381L1ZU was cancelled due to non payment during Covid but now we have cleared but we are unable to revoke cancellation. Pl help to continue our business. 9811845134"
2021-07-09 12:06:00+00:00,GST official are getting some technical glitches in revoking the cancellation. Pl help …. We are facing problem in doing business
2021-07-09 12:09:00+00:00,Nhai budget was 1646 cr
2021-07-09 12:53:00+00:00,"Book your comfort stay at The Noida hotel ac rooms starts @ ₹999 . The Noida hotel best budget hotel in Noida, corporate hotel in noida. #noida #hotels #corporate"
2021-07-09 12:58:00+00:00,The Tomorrow War is even worse than Independence Day 2. In my list of worst Alien movies ever made it comes in at number 1 now. Jeff Bezos spending billions to travel to Space and then Amazon Prime green lighting big budget movies that can't even compete at the Razzies.
2021-07-09 13:25:00+00:00,"Fed up with @AxisBank @AxisBankSupport.My credit limit is 2,70,000₹.I Paid bill on 6th Jun & swiped my card after getting message from Axis bank showing my available bal 2,70,000₹ but still charged me debit interst, Overlimit, GST chrges of 12,500₹.SR  no 68254816 #axisBank"
2021-07-09 14:32:00+00:00,Chaired a discussion regarding the budget provision for the financial year 2021-2022 in respect of TTW dept. was held in my conference hall where many discussions has been taken into consideration.  We will try to include the advises given by the leaders in our budget.1/2
2021-07-09 14:42:00+00:00,Pero di dapt mawaln ng budget sa eid holiday. We need to relax!it's about time!🤣
2021-07-09 14:52:00+00:00,"@NeerajCNBC  Just now on live debate you had asked alok sharma,is there any way out, YES ,there should be somebody who should be prepared to implement it. By that way govt revenues will increase beyond budget estimate, petrol will be around 75₹, traders harassment in GST will go"
2021-07-09 14:54:00+00:00,*Oversubscription Figures:*  GR Infraprojects 102x Clean Science 93x  The total funds locked in these 2 IPOs together is 2.42 lakh crores💰 (or) equivalent to India's annual budget for healthcare. @FI_InvestIndia @AshishSinghLIVE @AnilSinghvi_ @shrutiahuja110 #IPO
2021-07-09 15:45:00+00:00,No #GST adjustment @HDFC_Bank @HDFCBank_Cares no resolution @ITUSecGen @DoT_India @Secretary_DoT @DoreenBogdan @regalia__
2021-07-09 15:46:00+00:00,Sir indirectly they are helping CA to Grow there practice with an option to charge higher rate from those clients who dare to file there Income tax returns from themselves and after putting efforts fail to file the same 3 days ago two clients gone from me and come back again
